iter	AverageGain:top=5
1507	0.4651823874
1508	0.4651823874
1509	0.4652013357
1510	0.4652013357
1511	0.4653150259
1512	0.4652392325
1513	0.4652960776
1514	0.4652392325
1515	0.4652392325
1516	0.4652392325
1517	0.4652392325
1518	0.4653150259
1519	0.4652960776
1520	0.4653150259
1521	0.4652960776
1522	0.4652960776
1523	0.4653150259
1524	0.4653150259
1525	0.4653150259
1526	0.465371871
1527	0.4653339743
1528	0.4653529227
1529	0.4652771292
1530	0.4652202841
1531	0.465163439
1532	0.4652013357
1533	0.4652771292
1534	0.4652771292
1535	0.4652771292
1536	0.4652771292
1537	0.4653150259
1538	0.4653150259
1539	0.4653150259
1540	0.4654287161
1541	0.4654287161
1542	0.4653150259
1543	0.4653150259
1544	0.4653908194
1545	0.4653908194
1546	0.4654476645
1547	0.4653908194
1548	0.4653908194
1549	0.4655045096
1550	0.4654476645
1551	0.4654476645
1552	0.4654476645
1553	0.4654476645
1554	0.4654287161
1555	0.4654097678
1556	0.4653339743
1557	0.4654097678
1558	0.4654097678
1559	0.4654097678
1560	0.4654097678
1561	0.4654097678
1562	0.4654097678
1563	0.4654097678
1564	0.4654097678
1565	0.4654097678
1566	0.4654097678
1567	0.4654097678
1568	0.4654476645
1569	0.4654476645
1570	0.4654097678
1571	0.4654097678
1572	0.4654097678
1573	0.4654097678
1574	0.4654666129
1575	0.4653908194
1576	0.4653908194
1577	0.4653908194
1578	0.4653908194
1579	0.4652581808
1580	0.4652581808
1581	0.4652581808
1582	0.4652581808
1583	0.4653150259
1584	0.4653150259
1585	0.4653150259
1586	0.4652960776
1587	0.4652960776
1588	0.4652960776
1589	0.465371871
1590	0.465371871
1591	0.465371871
1592	0.465371871
1593	0.4653529227
1594	0.465371871
1595	0.4653529227
1596	0.465371871
1597	0.4653339743
1598	0.4652771292
1599	0.4653150259
1600	0.4653150259
1601	0.4652960776
1602	0.4652960776
1603	0.4652960776
1604	0.4652960776
1605	0.4652960776
1606	0.4652960776
1607	0.4653908194
1608	0.4653908194
1609	0.4653150259
1610	0.4653150259
1611	0.4653150259
1612	0.4653150259
1613	0.4653150259
1614	0.4653529227
1615	0.4654287161
1616	0.465371871
1617	0.4653529227
1618	0.4653529227
1619	0.4653339743
1620	0.4653339743
1621	0.4653150259
1622	0.4652960776
1623	0.4652771292
1624	0.4652771292
1625	0.4652771292
1626	0.465371871
1627	0.4654097678
1628	0.4654097678
1629	0.4653529227
1630	0.4653529227
1631	0.4653339743
1632	0.4653339743
1633	0.4653908194
1634	0.4653908194
1635	0.4654097678
1636	0.4654097678
1637	0.4653908194
1638	0.4653908194
1639	0.4653908194
1640	0.4653908194
1641	0.465371871
1642	0.4653908194
1643	0.4653339743
1644	0.4653529227
1645	0.4653529227
1646	0.4652960776
1647	0.4653150259
1648	0.4652581808
1649	0.4653339743
1650	0.4653908194
1651	0.4653908194
1652	0.4653908194
1653	0.4653908194
1654	0.4653908194
1655	0.4653908194
1656	0.4653908194
1657	0.4653339743
1658	0.4653339743
1659	0.4653339743
1660	0.465371871
1661	0.465371871
1662	0.465371871
1663	0.4654287161
1664	0.4654476645
1665	0.4654476645
1666	0.4654476645
1667	0.4654476645
1668	0.4654476645
1669	0.4654476645
1670	0.4654097678
1671	0.4654097678
1672	0.4654097678
1673	0.4654097678
1674	0.4654476645
1675	0.4654287161
1676	0.4654476645
1677	0.4654476645
1678	0.4654855612
1679	0.4654855612
1680	0.4654855612
1681	0.465523458
1682	0.465523458
1683	0.4654855612
1684	0.4654855612
1685	0.4655613547
1686	0.4655613547
1687	0.4655992514
1688	0.4655613547
1689	0.4655992514
1690	0.4656181998
1691	0.4656560965
1692	0.4656560965
1693	0.4656560965
1694	0.4655992514
1695	0.465523458
1696	0.4655803031
1697	0.4655803031
1698	0.4655803031
1699	0.4655992514
1700	0.4656750449
1701	0.4656750449
1702	0.4655613547
1703	0.4655424063
1704	0.4655424063
1705	0.4655424063
1706	0.4655803031
1707	0.4655424063
1708	0.4655424063
1709	0.4655424063
1710	0.4655424063
1711	0.4655803031
1712	0.4655613547
1713	0.4655613547
1714	0.4655803031
1715	0.4655803031
1716	0.4655803031
1717	0.4655803031
1718	0.4655803031
1719	0.4655803031
1720	0.4655992514
1721	0.465523458
1722	0.4655045096
1723	0.4655424063
1724	0.4655803031
1725	0.4656181998
1726	0.4656750449
1727	0.4656181998
1728	0.4655803031
1729	0.4655803031
1730	0.4655992514
1731	0.4655613547
1732	0.4655424063
1733	0.4655613547
1734	0.4655613547
1735	0.4655613547
1736	0.4655613547
1737	0.4655992514
1738	0.4655992514
1739	0.4655992514
1740	0.4655992514
1741	0.4655992514
1742	0.4655613547
1743	0.4655613547
1744	0.4655613547
1745	0.4655992514
1746	0.4655992514
1747	0.4656560965
1748	0.4656371482
1749	0.4656560965
1750	0.4656560965
1751	0.4656560965
1752	0.4656560965
1753	0.4656181998
1754	0.4656181998
1755	0.4656181998
1756	0.4656181998
1757	0.4656181998
1758	0.4656560965
1759	0.4656560965
1760	0.4656181998
1761	0.4656181998
1762	0.4656181998
1763	0.4656181998
1764	0.4655803031
1765	0.4655803031
1766	0.4655803031
1767	0.4655803031
1768	0.4655803031
1769	0.4655803031
1770	0.4655992514
1771	0.4655992514
1772	0.4655992514
1773	0.4656560965
1774	0.4656560965
1775	0.4655992514
1776	0.4655992514
1777	0.4656560965
1778	0.4656560965
1779	0.4655992514
1780	0.4655992514
1781	0.4655424063
1782	0.4655424063
1783	0.4655424063
1784	0.4655613547
1785	0.4655613547
1786	0.4655803031
1787	0.4655803031
1788	0.4655992514
1789	0.4656371482
1790	0.4656939933
1791	0.4656371482
1792	0.4656371482
1793	0.4656371482
1794	0.4656371482
1795	0.4656371482
1796	0.4656939933
1797	0.4656939933
1798	0.4656371482
1799	0.4656560965
1800	0.4656560965
1801	0.4656181998
1802	0.4655613547
1803	0.4655045096
1804	0.4655613547
1805	0.4655613547
1806	0.4655613547
1807	0.4655613547
1808	0.4655613547
1809	0.4655992514
1810	0.4655992514
1811	0.4656560965
1812	0.4656560965
1813	0.4656371482
1814	0.4656371482
1815	0.4656371482
1816	0.4656181998
1817	0.4656181998
1818	0.4656181998
1819	0.4656181998
1820	0.4656560965
1821	0.4656939933
1822	0.46573189
1823	0.4656939933
1824	0.4656371482
1825	0.4656371482
1826	0.4656939933
1827	0.4656939933
1828	0.4656939933
1829	0.4657697867
1830	0.4657508384
1831	0.4656939933
1832	0.4656560965
1833	0.46573189
1834	0.4657508384
1835	0.4657508384
1836	0.4657508384
1837	0.4657508384
1838	0.4657129416
1839	0.4657129416
1840	0.4657129416
1841	0.4657129416
1842	0.4657129416
1843	0.4657129416
1844	0.4656939933
1845	0.4656939933
1846	0.4656750449
1847	0.4656750449
1848	0.4657129416
1849	0.4657508384
1850	0.4657697867
1851	0.4657697867
1852	0.4657697867
1853	0.4657697867
1854	0.4657697867
1855	0.4657697867
1856	0.4657697867
1857	0.4658076835
1858	0.4658076835
1859	0.4657887351
1860	0.4657887351
1861	0.4658076835
1862	0.4658076835
1863	0.4658266318
1864	0.4658455802
1865	0.4658455802
1866	0.4658266318
1867	0.4658266318
1868	0.4658266318
1869	0.4658266318
1870	0.4658645286
1871	0.4658455802
1872	0.4658455802
1873	0.4658455802
1874	0.4658834769
1875	0.4658834769
1876	0.4658834769
1877	0.4658834769
1878	0.4658834769
1879	0.4658645286
1880	0.4658266318
1881	0.4658266318
1882	0.4658266318
1883	0.4658266318
1884	0.4658266318
1885	0.4658266318
1886	0.4658834769
1887	0.4658834769
1888	0.465940322
1889	0.465940322
1890	0.4659024253
1891	0.4659213736
1892	0.4659024253
1893	0.4659213736
1894	0.4658645286
1895	0.4658834769
1896	0.4659024253
1897	0.4659024253
1898	0.4659024253
1899	0.4659024253
1900	0.4658455802
1901	0.4659213736
1902	0.4659213736
1903	0.4659213736
1904	0.4659213736
1905	0.4659213736
1906	0.4659592704
1907	0.4659592704
1908	0.4659782187
1909	0.4659782187
1910	0.4659782187
1911	0.4658645286
1912	0.4658645286
1913	0.4658076835
1914	0.4658076835
1915	0.4657508384
1916	0.4658076835
1917	0.4657887351
1918	0.46573189
1919	0.4657887351
1920	0.4658266318
1921	0.4658266318
1922	0.4657697867
1923	0.4657697867
1924	0.46573189
1925	0.4657697867
1926	0.4657697867
1927	0.4658266318
1928	0.4658266318
1929	0.4657887351
1930	0.4658076834
1931	0.4658076834
1932	0.4658076834
1933	0.4658076834
1934	0.4658455802
1935	0.4658455802
1936	0.4658266318
1937	0.4658455802
1938	0.4658455802
1939	0.4658455802
1940	0.4658645285
1941	0.4658834769
1942	0.4658834769
1943	0.4658834769
1944	0.4658834769
1945	0.4658834769
1946	0.4658834769
1947	0.4658645285
1948	0.4659213736
1949	0.465940322
1950	0.465940322
1951	0.465940322
1952	0.465940322
1953	0.4659971671
1954	0.4660161155
1955	0.4660161155
1956	0.4660161155
1957	0.4660161155
1958	0.4660161155
1959	0.4660161155
1960	0.4660161155
1961	0.4660161155
1962	0.4660161155
1963	0.4660161155
1964	0.4660161155
1965	0.4659592704
1966	0.4659592704
1967	0.4659592704
1968	0.4660161155
1969	0.4660161155
1970	0.4660540122
1971	0.4659971671
1972	0.4659971671
1973	0.4659971671
1974	0.4659592704
1975	0.4659592704
1976	0.4659971671
1977	0.4659971671
1978	0.465940322
1979	0.465940322
1980	0.465940322
1981	0.465940322
1982	0.465940322
1983	0.4659592704
1984	0.465940322
1985	0.465940322
1986	0.4660350638
1987	0.4660350638
1988	0.4659592704
1989	0.4659592704
1990	0.4659592704
1991	0.4659213736
1992	0.4659782187
1993	0.4659213736
1994	0.4659213736
1995	0.4659213736
1996	0.4659213736
1997	0.4659213736
1998	0.4659213736
1999	0.4659213736
2000	0.4660161155
2001	0.4660161155
2002	0.4660161155
2003	0.4660350638
2004	0.4660161155
2005	0.4660161155
2006	0.4659782187
2007	0.4660350638
2008	0.4660350638
2009	0.4660350638
2010	0.4660350638
2011	0.4660350638
2012	0.4660350638
2013	0.4659782187
2014	0.4659213736
2015	0.4660729606
2016	0.4660729606
2017	0.4660729606
2018	0.4660161155
2019	0.4660161155
2020	0.4660161155
2021	0.4660350638
2022	0.4659592704
2023	0.4659782187
2024	0.4659782187
2025	0.4659782187
2026	0.4659782187
2027	0.4659782187
2028	0.4659782187
2029	0.4659213736
2030	0.4659213736
2031	0.4659213736
2032	0.4659213736
2033	0.4659213736
2034	0.4659213736
2035	0.4659782187
2036	0.4659782187
2037	0.4659782187
2038	0.4659782187
2039	0.4659782187
2040	0.4659782187
2041	0.4659782187
2042	0.4660350638
2043	0.4659782187
2044	0.4659782187
2045	0.4659782187
2046	0.465940322
2047	0.465940322
2048	0.4660161155
2049	0.4660161155
2050	0.4660161155
2051	0.4659592704
2052	0.4659592704
2053	0.4659592704
2054	0.4660161155
2055	0.4660161155
2056	0.4660161155
2057	0.4660161155
2058	0.4660161155
2059	0.4659592704
2060	0.4659592704
2061	0.4659592704
2062	0.4660161155
2063	0.4660540122
2064	0.4660540122
2065	0.4659971671
2066	0.4659971671
2067	0.4659971671
2068	0.4660729606
2069	0.4660729606
2070	0.4659782187
2071	0.4659782187
2072	0.4660729606
2073	0.4660919089
2074	0.4660919089
2075	0.4660729606
2076	0.4660161155
2077	0.4660161155
2078	0.4660161155
2079	0.4659592704
2080	0.4659782187
2081	0.4660540122
2082	0.4660540122
2083	0.4661108573
2084	0.4660919089
2085	0.4660919089
2086	0.4661677024
2087	0.4661677024
2088	0.4660919089
2089	0.466148754
2090	0.466148754
2091	0.466148754
2092	0.466148754
2093	0.466148754
2094	0.4661298057
2095	0.466148754
2096	0.466148754
2097	0.466148754
2098	0.4662245475
2099	0.4661677024
2100	0.4660350638
2101	0.4660919089
2102	0.4660919089
2103	0.4661298057
2104	0.4661298057
2105	0.4661108573
2106	0.4660540122
2107	0.4660729606
2108	0.4660350638
2109	0.4660919089
2110	0.4661677024
2111	0.4661108573
2112	0.466148754
2113	0.4662434959
2114	0.4662434959
2115	0.4662434959
2116	0.4662813926
2117	0.4663192893
2118	0.4663192893
2119	0.466300341
2120	0.4662434959
2121	0.4662055991
2122	0.4662055991
2123	0.4662624442
2124	0.4662245475
2125	0.4662245475
2126	0.4662434959
2127	0.4661866508
2128	0.4662245475
2129	0.4662245475
2130	0.4662245475
2131	0.4662245475
2132	0.4662245475
2133	0.4662055991
2134	0.4661866508
2135	0.4662245475
2136	0.4662245475
2137	0.4662245475
2138	0.4662245475
2139	0.4661677024
2140	0.4661677024
2141	0.4661677024
2142	0.4661677024
2143	0.466148754
2144	0.466148754
2145	0.4662055991
2146	0.4662055991
2147	0.4662055991
2148	0.4661866508
2149	0.4661866508
2150	0.4661866508
2151	0.4661866508
2152	0.4661677024
2153	0.4661677024
2154	0.4661677024
2155	0.4661677024
2156	0.4661677024
2157	0.4661677024
2158	0.4661677024
2159	0.4661677024
2160	0.4661677024
2161	0.4661677024
2162	0.4661677024
2163	0.4661677024
2164	0.4661298057
2165	0.4661677024
2166	0.4661677024
2167	0.4662245475
2168	0.4661677024
2169	0.4662245475
2170	0.4662245475
2171	0.4662245475
2172	0.4661677024
2173	0.4662434959
2174	0.4662434959
2175	0.4662434959
2176	0.4662434959
2177	0.4662434959
2178	0.4662624442
2179	0.4662624442
2180	0.4662434959
2181	0.4662434959
2182	0.4663192893
2183	0.4663192893
2184	0.4663192893
2185	0.4663192893
2186	0.4663192893
2187	0.4663192893
2188	0.466300341
2189	0.466300341
2190	0.4662434959
2191	0.4662434959
2192	0.4662624442
2193	0.4662624442
2194	0.4663571861
2195	0.4663571861
2196	0.4663571861
2197	0.4663761344
2198	0.4663761344
2199	0.4664519279
2200	0.4664329795
2201	0.4664329795
2202	0.4664519279
2203	0.4664519279
2204	0.4664519279
2205	0.4664140312
2206	0.4664519279
2207	0.4664519279
2208	0.4664329795
2209	0.4664519279
2210	0.4663761344
2211	0.4663761344
2212	0.4663192893
2213	0.4663192893
2214	0.4663192893
2215	0.4663192893
2216	0.4662813926
2217	0.4662813926
2218	0.4662813926
2219	0.4662813926
2220	0.4662813926
2221	0.4662813926
2222	0.4662813926
2223	0.4663382377
2224	0.4663382377
2225	0.4663950828
2226	0.4663950828
2227	0.4663761344
2228	0.4663761344
2229	0.4663571861
2230	0.4663382377
2231	0.4663382377
2232	0.4663761344
2233	0.4663192893
2234	0.466300341
2235	0.466300341
2236	0.4663192893
2237	0.4663192893
2238	0.4663571861
2239	0.4663571861
2240	0.4663761344
2241	0.4663761344
2242	0.4663950828
2243	0.4663950828
2244	0.4663761344
2245	0.4663382377
2246	0.4663382377
2247	0.4663382377
2248	0.4663382377
2249	0.4663382377
2250	0.4663571861
2251	0.4663571861
2252	0.4663571861
2253	0.4663571861
2254	0.4663571861
2255	0.4663571861
2256	0.4663571861
2257	0.4663382377
2258	0.4663571861
2259	0.4663571861
2260	0.4663571861
2261	0.4663571861
2262	0.4663571861
2263	0.4663571861
2264	0.4663571861
2265	0.4663950828
2266	0.4664140312
2267	0.4664898246
2268	0.4664898246
2269	0.4664329795
2270	0.4664519279
2271	0.4664329795
2272	0.4664329795
2273	0.466508773
2274	0.466508773
2275	0.4665466697
2276	0.4665466697
2277	0.4665466697
2278	0.4665466697
2279	0.4665466697
2280	0.4664329795
2281	0.4665277214
2282	0.4665277214
2283	0.4665277214
2284	0.4665277214
2285	0.4666224632
2286	0.4666035148
2287	0.4665656181
2288	0.4665656181
2289	0.4664708763
2290	0.4664708763
2291	0.4664708763
2292	0.4664898246
2293	0.466508773
2294	0.4665277214
2295	0.4665277214
2296	0.4665277214
2297	0.466508773
2298	0.466508773
2299	0.4664708763
2300	0.4664329795
2301	0.4664329795
2302	0.4664329795
2303	0.4664708763
2304	0.4664708763
2305	0.4664708763
2306	0.4665466697
2307	0.4665466697
2308	0.4665466697
2309	0.4665466697
2310	0.4665466697
2311	0.4665466697
2312	0.4665466697
2313	0.4665656181
2314	0.4665845665
2315	0.4665845665
2316	0.466508773
2317	0.466508773
2318	0.466508773
2319	0.466508773
2320	0.466508773
2321	0.466508773
2322	0.466508773
2323	0.466508773
2324	0.4664898246
2325	0.4664898246
2326	0.4664898246
2327	0.4664519279
2328	0.4664519279
2329	0.4664708763
2330	0.4664708763
2331	0.4664708763
2332	0.4664140312
2333	0.4664140312
2334	0.4664140312
2335	0.4664140312
2336	0.4663950828
2337	0.4663950828
2338	0.4663950828
2339	0.4665277214
2340	0.4665277214
2341	0.4665277214
2342	0.4665277214
2343	0.4665277214
2344	0.4665277214
2345	0.4665277214
2346	0.4665277214
2347	0.4664519279
2348	0.4664708763
2349	0.4664898246
2350	0.4665466697
2351	0.4665277214
2352	0.4664898246
2353	0.4664898246
2354	0.4664898246
2355	0.4664898246
2356	0.4666035148
2357	0.4666793083
2358	0.4666793083
2359	0.4666603599
2360	0.466717205
2361	0.466717205
2362	0.466717205
2363	0.466717205
2364	0.466717205
2365	0.4666982567
2366	0.4666982567
2367	0.4667361534
2368	0.466717205
2369	0.466717205
2370	0.466717205
2371	0.466717205
2372	0.466717205
2373	0.466717205
2374	0.466717205
2375	0.466717205
2376	0.466717205
2377	0.466717205
2378	0.466717205
2379	0.466717205
2380	0.466717205
2381	0.466717205
2382	0.466717205
2383	0.466717205
2384	0.466717205
2385	0.466717205
2386	0.466717205
2387	0.466717205
2388	0.466717205
2389	0.466717205
2390	0.466717205
2391	0.466717205
2392	0.466717205
2393	0.466717205
2394	0.466717205
2395	0.466717205
2396	0.466717205
2397	0.4667361534
2398	0.4666414116
2399	0.4666414116
2400	0.4666414116
2401	0.4666414116
2402	0.466717205
2403	0.466717205
2404	0.466717205
2405	0.466717205
2406	0.466717205
2407	0.466717205
2408	0.4667361534
2409	0.4667361534
2410	0.4667551018
2411	0.4667361534
2412	0.4667361534
2413	0.4667361534
2414	0.4667929985
2415	0.4667551018
2416	0.4667740501
2417	0.4667740501
2418	0.4667740501
2419	0.4667740501
2420	0.4667740501
2421	0.4667740501
2422	0.4667740501
2423	0.4667740501
2424	0.4667551018
2425	0.4667551018
2426	0.4667551018
2427	0.4667740501
2428	0.4667740501
2429	0.4667929985
2430	0.4667929985
2431	0.4667740501
2432	0.4667740501
2433	0.4667740501
2434	0.4667740501
2435	0.4668119469
2436	0.4668498436
2437	0.4668498436
2438	0.4668498436
2439	0.4668498436
2440	0.4668498436
2441	0.4668498436
2442	0.4668119469
2443	0.4668119469
2444	0.4668308952
2445	0.466868792
2446	0.466868792
2447	0.466868792
2448	0.466868792
2449	0.466868792
2450	0.466868792
2451	0.4668877403
2452	0.4668877403
2453	0.4668877403
2454	0.4668877403
2455	0.4669256371
2456	0.4669256371
2457	0.4669445854
2458	0.4669445854
2459	0.4669445854
2460	0.4669445854
2461	0.4669445854
2462	0.4669445854
2463	0.4668877403
2464	0.4668877403
2465	0.4668877403
2466	0.4669445854
2467	0.4669445854
2468	0.4669256371
2469	0.4669256371
2470	0.4669445854
2471	0.4669445854
2472	0.4669445854
2473	0.4669256371
2474	0.4669066887
2475	0.4668877403
2476	0.4668877403
2477	0.4668877403
2478	0.4668877403
2479	0.4668877403
2480	0.4669066887
2481	0.4669066887
2482	0.4669066887
2483	0.4669066887
2484	0.4669066887
2485	0.4669066887
2486	0.4669256371
2487	0.4669256371
2488	0.4669256371
2489	0.4669256371
2490	0.4669445854
2491	0.4669445854
2492	0.4669445854
2493	0.4669256371
2494	0.4669256371
2495	0.4669256371
2496	0.4669256371
2497	0.4669256371
2498	0.4669256371
2499	0.4669256371
2500	0.4669256371
2501	0.4669256371
2502	0.4669256371
2503	0.4669256371
2504	0.4669256371
2505	0.4669256371
2506	0.4669256371
2507	0.4669256371
2508	0.4669256371
2509	0.4669635338
2510	0.4669635338
2511	0.4669824822
2512	0.4670203789
2513	0.4670203789
2514	0.4670203789
2515	0.4670203789
2516	0.4670393273
2517	0.4670393273
2518	0.4670393273
2519	0.4669066887
2520	0.4669635338
2521	0.4669635338
2522	0.4669635338
2523	0.4669635338
2524	0.4669824822
2525	0.4670393273
2526	0.4670203789
2527	0.4670203789
2528	0.4670203789
2529	0.4670203789
2530	0.4670203789
2531	0.4669824822
2532	0.4669824822
2533	0.4670203789
2534	0.4670014305
2535	0.4670014305
2536	0.4670014305
2537	0.4669066887
2538	0.4669635338
2539	0.4669066887
2540	0.4669635338
2541	0.4670203789
2542	0.4670203789
2543	0.4670203789
2544	0.4670203789
2545	0.4670203789
2546	0.4670203789
2547	0.4670203789
2548	0.4670203789
2549	0.4670203789
2550	0.4670582756
2551	0.4670582756
2552	0.4670203789
2553	0.4670582756
2554	0.4670582756
2555	0.4670582756
2556	0.4670582756
2557	0.4670582756
2558	0.4670582756
2559	0.4670582756
2560	0.4670582756
2561	0.4670582756
2562	0.4670203789
2563	0.4670582756
2564	0.4670203789
2565	0.4670203789
2566	0.4670203789
2567	0.4670203789
2568	0.4669824822
2569	0.4670203789
2570	0.4670203789
2571	0.4670203789
2572	0.4670014305
2573	0.4670014305
2574	0.4669635338
2575	0.4669635338
2576	0.4669635338
2577	0.4669635338
2578	0.4670014305
2579	0.4670203789
2580	0.4670203789
2581	0.4670014305
2582	0.4670014305
2583	0.4670014305
2584	0.4670014305
2585	0.4669824822
2586	0.4670203789
2587	0.4670203789
2588	0.4670203789
2589	0.4670203789
2590	0.4670203789
2591	0.4670203789
2592	0.4670203789
2593	0.4670203789
2594	0.4670203789
2595	0.4670203789
2596	0.4670203789
2597	0.4670393273
2598	0.4670393273
2599	0.4670393273
2600	0.4670961724
2601	0.4670961724
2602	0.4670961724
2603	0.4670961724
2604	0.4670961724
2605	0.4670961724
2606	0.4670961724
2607	0.4670961724
2608	0.4670961724
2609	0.4670961724
2610	0.4670961724
2611	0.4670961724
2612	0.4670961724
2613	0.4670961724
2614	0.4670961724
2615	0.4670961724
2616	0.4670961724
2617	0.4670961724
2618	0.4670961724
2619	0.4670961724
2620	0.4670961724
2621	0.4671340691
2622	0.467077224
2623	0.4670961724
2624	0.467077224
2625	0.467077224
2626	0.467077224
2627	0.467077224
2628	0.467077224
2629	0.467077224
2630	0.4671151207
2631	0.4671151207
2632	0.4671151207
2633	0.4671151207
2634	0.4670961724
2635	0.4671340691
2636	0.4670961724
2637	0.4670961724
2638	0.4670961724
2639	0.4671530175
2640	0.4671530175
2641	0.4671530175
2642	0.4671530175
2643	0.4671719658
2644	0.4671530175
2645	0.4672098626
2646	0.4672098626
2647	0.4672098626
2648	0.4672098626
2649	0.4672098626
2650	0.4672098626
2651	0.4672098626
2652	0.4672098626
2653	0.4672098626
2654	0.4671909142
2655	0.4671909142
2656	0.4672098626
2657	0.4671909142
2658	0.4671909142
2659	0.4671909142
2660	0.4671909142
2661	0.4671909142
2662	0.4671909142
2663	0.4671909142
2664	0.4671719658
2665	0.4671530175
2666	0.4671719658
2667	0.4672288109
2668	0.4672477593
2669	0.4672667076
2670	0.4672667076
2671	0.4672667076
2672	0.4672477593
2673	0.4672477593
2674	0.4672667076
2675	0.4672667076
2676	0.4672667076
2677	0.4672667076
2678	0.4672477593
2679	0.4673046044
2680	0.467285656
2681	0.467285656
2682	0.4672667076
2683	0.4672667076
2684	0.4672477593
2685	0.4672477593
2686	0.4672667076
2687	0.4673425011
2688	0.4673235527
2689	0.4673046044
2690	0.4673425011
2691	0.467285656
2692	0.4673425011
2693	0.4673235527
2694	0.4673046044
2695	0.4672477593
2696	0.4672667076
2697	0.4673046044
2698	0.4673235527
2699	0.4673235527
2700	0.4673614495
2701	0.4673614495
2702	0.4673803978
2703	0.4673614495
2704	0.4674182946
2705	0.4673993462
2706	0.4673993462
2707	0.4673993462
2708	0.4673993462
2709	0.4674182946
2710	0.4673614495
2711	0.4673614495
2712	0.4674182946
2713	0.4674182946
2714	0.4674182946
2715	0.4674372429
2716	0.4674372429
2717	0.4674182946
2718	0.4674372429
2719	0.4674372429
2720	0.4674372429
2721	0.4674372429
2722	0.4674561913
2723	0.4673993462
2724	0.4673993462
2725	0.4673993462
2726	0.4673993462
2727	0.4673993462
2728	0.4673993462
2729	0.4674182946
2730	0.4673614495
2731	0.4673614495
2732	0.4673614495
2733	0.4673614495
2734	0.4673614495
2735	0.4673614495
2736	0.4673614495
2737	0.4673614495
2738	0.4673614495
2739	0.4673614495
2740	0.4673425011
2741	0.4673425011
2742	0.4673425011
2743	0.4673993462
2744	0.4673993462
2745	0.4673993462
2746	0.4673993462
2747	0.4673993462
2748	0.4673993462
2749	0.4673993462
2750	0.4673803978
2751	0.4673993462
2752	0.4673993462
2753	0.4673993462
2754	0.4673993462
2755	0.4673803978
2756	0.4673803978
2757	0.4673803978
2758	0.4673993462
2759	0.4673993462
2760	0.4673993462
2761	0.4673993462
2762	0.4673993462
2763	0.4673993462
2764	0.4674372429
2765	0.4674751397
2766	0.4674751397
2767	0.4674751397
2768	0.4675319848
2769	0.4675319848
2770	0.4675319848
2771	0.4675319848
2772	0.4675319848
2773	0.4675319848
2774	0.4675130364
2775	0.4675130364
2776	0.4674751397
2777	0.4675319848
2778	0.4675319848
2779	0.4675319848
2780	0.4675319848
2781	0.4675319848
2782	0.4675319848
2783	0.4675319848
2784	0.4675319848
2785	0.4675319848
2786	0.4675319848
2787	0.4675319848
2788	0.4675319848
2789	0.4675319848
2790	0.4675319848
2791	0.4675319848
2792	0.4675130364
2793	0.4675130364
2794	0.4674751397
2795	0.4674751397
2796	0.4675130364
2797	0.4675319848
2798	0.4675319848
2799	0.4675319848
2800	0.4675319848
2801	0.4675319848
2802	0.4675319848
2803	0.4675319848
2804	0.4675130364
2805	0.4675319848
2806	0.4675319848
2807	0.4675319848
2808	0.4675319848
2809	0.4675319848
2810	0.4675319848
2811	0.4675319848
2812	0.467494088
2813	0.4674751397
2814	0.4674751397
2815	0.467494088
2816	0.467494088
2817	0.467494088
2818	0.467494088
2819	0.4674751397
2820	0.4675130364
2821	0.4675130364
2822	0.4675130364
2823	0.4675319848
2824	0.4675319848
2825	0.467494088
2826	0.467494088
2827	0.467494088
2828	0.467494088
2829	0.467494088
2830	0.4674751397
2831	0.4675130364
2832	0.4675130364
2833	0.4674561913
2834	0.4674751397
2835	0.4674751397
2836	0.4674751397
2837	0.4674751397
2838	0.4674372429
2839	0.4674372429
2840	0.4674372429
2841	0.4674372429
2842	0.4674372429
2843	0.4674372429
2844	0.4674372429
2845	0.4674372429
2846	0.4674372429
2847	0.4674372429
2848	0.4674372429
2849	0.4674372429
2850	0.4674561913
2851	0.4674561913
2852	0.4674372429
2853	0.4674372429
2854	0.4674372429
2855	0.4674372429
2856	0.4674372429
2857	0.4674561913
2858	0.4674372429
2859	0.4673993462
2860	0.4674372429
2861	0.4674751397
2862	0.4674751397
2863	0.4674751397
2864	0.4674751397
2865	0.467494088
2866	0.467494088
2867	0.467494088
2868	0.467494088
2869	0.467494088
2870	0.4674751397
2871	0.4674751397
2872	0.4674751397
2873	0.4674751397
2874	0.4674751397
2875	0.4674751397
2876	0.4674751397
2877	0.4674751397
2878	0.467494088
2879	0.467494088
2880	0.467494088
2881	0.4674372429
2882	0.4674372429
2883	0.4675319848
2884	0.4675319848
2885	0.4675319848
2886	0.4675319848
2887	0.4675319848
2888	0.4675319848
2889	0.4675130364
2890	0.4674561913
2891	0.4674561913
2892	0.4674561913
2893	0.4674561913
2894	0.4674372429
2895	0.4674372429
2896	0.4674751397
2897	0.4674751397
2898	0.4674751397
2899	0.4674751397
2900	0.4674751397
2901	0.4674751397
2902	0.4674561913
2903	0.4674561913
2904	0.4674561913
2905	0.4674561913
2906	0.4674561913
2907	0.4674561913
2908	0.4674561913
2909	0.4674561913
2910	0.4674561913
2911	0.467494088
2912	0.467494088
2913	0.4675130364
2914	0.4675130364
2915	0.4674751397
2916	0.4674561913
2917	0.4674751397
2918	0.467494088
2919	0.4674751397
