iter	Passed	Remaining
1491	1042049	2450073
1492	1042745	2449370
1493	1043438	2448657
1494	1044128	2447940
1495	1044821	2447227
1496	1045510	2446509
1497	1046208	2445808
1498	1046900	2445096
1499	1047593	2444384
1500	1048288	2443678
1501	1048991	2442990
1502	1049682	2442276
1503	1050372	2441557
1504	1051061	2440836
1505	1051765	2440151
1506	1052465	2439456
1507	1053154	2438737
1508	1053843	2438017
1509	1054543	2437322
1510	1055234	2436607
1511	1055924	2435890
1512	1056613	2435170
1513	1057383	2434635
1514	1058083	2433941
1515	1058770	2433217
1516	1059484	2432555
1517	1060172	2431831
1518	1060872	2431137
1519	1061560	2430413
1520	1062257	2429712
1521	1062944	2428989
1522	1063640	2428285
1523	1064330	2427566
1524	1065019	2426847
1525	1065709	2426129
1526	1066399	2425412
1527	1067093	2424705
1528	1067787	2423997
1529	1068476	2423276
1530	1069164	2422554
1531	1069862	2421854
1532	1070556	2421147
1533	1071244	2420425
1534	1071932	2419705
1535	1072636	2419019
1536	1073321	2418291
1537	1074019	2417591
1538	1074711	2416878
1539	1075447	2416266
1540	1076155	2415588
1541	1076843	2414867
1542	1077534	2414152
1543	1078229	2413447
1544	1078934	2412761
1545	1079626	2412050
1546	1080316	2411332
1547	1081007	2410619
1548	1081712	2409935
1549	1082399	2409212
1550	1083093	2408504
1551	1083782	2407785
1552	1084480	2407084
1553	1085169	2406366
1554	1085857	2405644
1555	1086545	2404924
1556	1087237	2404212
1557	1087936	2403516
1558	1088623	2402793
1559	1089311	2402071
1560	1090000	2401352
1561	1090701	2400659
1562	1091390	2399941
1563	1092078	2399220
1564	1092766	2398501
1565	1093461	2397794
1566	1094151	2397077
1567	1094836	2396352
1568	1095538	2395660
1569	1096220	2394926
1570	1096923	2394239
1571	1097609	2393513
1572	1098296	2392792
1573	1098984	2392071
1574	1099683	2391374
1575	1100370	2390651
1576	1101055	2389925
1577	1101748	2389215
1578	1102431	2388484
1579	1103129	2387787
1580	1103817	2387065
1581	1104503	2386342
1582	1105190	2385620
1583	1105885	2384915
1584	1106575	2384199
1585	1107265	2383482
1586	1107952	2382760
1587	1108650	2382062
1588	1109336	2381339
1589	1110023	2380616
1590	1110712	2379898
1591	1111399	2379176
1592	1112115	2378517
1593	1112803	2377797
1594	1113495	2377085
1595	1114184	2376367
1596	1114883	2375671
1597	1115573	2374956
1598	1116260	2374235
1599	1116948	2373514
1600	1117644	2372812
1601	1118334	2372097
1602	1119024	2371383
1603	1119712	2370662
1604	1120398	2369938
1605	1121101	2369251
1606	1121789	2368532
1607	1122478	2367815
1608	1123166	2367096
1609	1123862	2366393
1610	1124548	2365669
1611	1125237	2364953
1612	1125925	2364234
1613	1126628	2363546
1614	1127321	2362838
1615	1128010	2362121
1616	1128697	2361399
1617	1129383	2360677
1618	1130086	2359988
1619	1130775	2359273
1620	1131465	2358558
1621	1132154	2357840
1622	1132848	2357134
1623	1133535	2356413
1624	1134226	2355700
1625	1134946	2355048
1626	1135673	2354410
1627	1136363	2353695
1628	1137084	2353045
1629	1137867	2352524
1630	1138573	2351841
1631	1139261	2351123
1632	1139950	2350405
1633	1140637	2349684
1634	1141335	2348986
1635	1142035	2348292
1636	1142721	2347569
1637	1143421	2346875
1638	1144109	2346156
1639	1144803	2345450
1640	1145493	2344736
1641	1146184	2344023
1642	1146872	2343305
1643	1147581	2342630
1644	1148266	2341904
1645	1148954	2341186
1646	1149646	2340476
1647	1150331	2339752
1648	1151031	2339057
1649	1151719	2338338
1650	1152403	2337613
1651	1153092	2336896
1652	1153794	2336207
1653	1154486	2335495
1654	1155174	2334778
1655	1155861	2334057
1656	1156569	2333381
1657	1157255	2332658
1658	1157946	2331945
1659	1158631	2331222
1660	1159317	2330500
1661	1160011	2329794
1662	1160697	2329071
1663	1161383	2328350
1664	1162070	2327631
1665	1162772	2326941
1666	1163458	2326218
1667	1164147	2325504
1668	1164833	2324781
1669	1165527	2324076
1670	1166220	2323368
1671	1166905	2322644
1672	1167595	2321930
1673	1168285	2321216
1674	1168979	2320511
1675	1169667	2319794
1676	1170352	2319070
1677	1171039	2318350
1678	1171740	2317660
1679	1172437	2316960
1680	1173127	2316246
1681	1173815	2315529
1682	1174511	2314826
1683	1175201	2314114
1684	1175889	2313397
1685	1176576	2312678
1686	1177321	2312071
1687	1178019	2311373
1688	1178707	2310657
1689	1179415	2309979
1690	1180102	2309259
1691	1180800	2308561
1692	1181484	2307837
1693	1182172	2307121
1694	1182862	2306406
1695	1183563	2305716
1696	1184251	2304998
1697	1184940	2304283
1698	1185627	2303564
1699	1186314	2302845
1700	1187020	2302162
1701	1187708	2301446
1702	1188404	2300746
1703	1189092	2300028
1704	1189790	2299331
1705	1190478	2298613
1706	1191167	2297899
1707	1191853	2297178
1708	1192553	2296484
1709	1193243	2295772
1710	1193932	2295058
1711	1194629	2294359
1712	1195367	2293737
1713	1196077	2293063
1714	1196765	2292346
1715	1197457	2291637
1716	1198150	2290931
1717	1198846	2290229
1718	1199534	2289512
1719	1200222	2288797
1720	1200911	2288081
1721	1201610	2287386
1722	1202302	2286677
1723	1202991	2285962
1724	1203681	2285249
1725	1204367	2284530
1726	1205070	2283841
1727	1205755	2283120
1728	1206442	2282401
1729	1207134	2281694
1730	1207835	2281001
1731	1208523	2280285
1732	1209213	2279572
1733	1209901	2278856
1734	1210598	2278158
1735	1211285	2277440
1736	1211976	2276729
1737	1212664	2276014
1738	1213360	2275313
1739	1214063	2274624
1740	1214750	2273906
1741	1215440	2273194
1742	1216128	2272478
1743	1216830	2271789
1744	1217519	2271075
1745	1218209	2270363
1746	1218897	2269647
1747	1219590	2268941
1748	1220281	2268230
1749	1220971	2267518
1750	1221660	2266804
1751	1222347	2266087
1752	1223052	2265403
1753	1223746	2264698
1754	1224437	2263988
1755	1225126	2263275
1756	1225822	2262574
1757	1226510	2261858
1758	1227200	2261147
1759	1227890	2260435
1760	1228587	2259736
1761	1229275	2259021
1762	1229965	2258309
1763	1230651	2257590
1764	1231346	2256886
1765	1232060	2256219
1766	1232754	2255514
1767	1233442	2254799
1768	1234130	2254085
1769	1234826	2253384
1770	1235513	2252667
1771	1236203	2251955
1772	1236894	2251244
1773	1237593	2250550
1774	1238281	2249835
1775	1238970	2249122
1776	1239659	2248408
1777	1240348	2247696
1778	1241049	2247003
1779	1241742	2246298
1780	1242427	2245577
1781	1243114	2244860
1782	1243808	2244157
1783	1244503	2243454
1784	1245189	2242735
1785	1245878	2242023
1786	1246583	2241339
1787	1247270	2240622
1788	1247956	2239904
1789	1248645	2239191
1790	1249335	2238479
1791	1250036	2237787
1792	1250724	2237073
1793	1251411	2236357
1794	1252100	2235644
1795	1252800	2234951
1796	1253492	2234243
1797	1254179	2233527
1798	1254907	2232883
1799	1255629	2232230
1800	1256323	2231526
1801	1257008	2230806
1802	1257697	2230092
1803	1258387	2229382
1804	1259080	2228677
1805	1259768	2227962
1806	1260454	2227244
1807	1261144	2226534
1808	1261843	2225838
1809	1262531	2225124
1810	1263220	2224411
1811	1263908	2223698
1812	1264609	2223006
1813	1265300	2222297
1814	1265988	2221583
1815	1266674	2220866
1816	1267361	2220149
1817	1268054	2219443
1818	1268740	2218725
1819	1269428	2218012
1820	1270115	2217295
1821	1270810	2216595
1822	1271498	2215881
1823	1272192	2215176
1824	1272878	2214459
1825	1273575	2213762
1826	1274260	2213041
1827	1274946	2212324
1828	1275635	2211613
1829	1276324	2210901
1830	1277024	2210207
1831	1277709	2209488
1832	1278393	2208767
1833	1279080	2208052
1834	1279776	2207353
1835	1280461	2206633
1836	1281147	2205916
1837	1281835	2205204
1838	1282531	2204503
1839	1283219	2203789
1840	1283904	2203071
1841	1284590	2202354
1842	1285279	2201642
1843	1285976	2200944
1844	1286660	2200224
1845	1287344	2199504
1846	1288032	2198790
1847	1288730	2198093
1848	1289415	2197375
1849	1290100	2196658
1850	1290786	2195941
1851	1291486	2195247
1852	1292185	2194553
1853	1292873	2193840
1854	1293557	2193121
1855	1294248	2192411
1856	1294941	2191708
1857	1295631	2190997
1858	1296317	2190280
1859	1297095	2189719
1860	1297790	2189019
1861	1298479	2188307
1862	1299197	2187645
1863	1299884	2186929
1864	1300581	2186232
1865	1301269	2185518
1866	1301954	2184801
1867	1302641	2184086
1868	1303330	2183375
1869	1304028	2182678
1870	1304715	2181964
1871	1305406	2181255
1872	1306094	2180543
1873	1306797	2179854
1874	1307485	2179142
1875	1308175	2178432
1876	1308863	2177719
1877	1309557	2177017
1878	1310249	2176310
1879	1310938	2175599
1880	1311624	2174883
1881	1312314	2174173
1882	1313016	2173485
1883	1313700	2172766
1884	1314391	2172057
1885	1315132	2171432
1886	1315838	2170750
1887	1316524	2170034
1888	1317212	2169321
1889	1317901	2168611
1890	1318600	2167916
1891	1319287	2167201
1892	1319975	2166488
1893	1320664	2165779
1894	1321352	2165065
1895	1322044	2164360
1896	1322733	2163648
1897	1323426	2162944
1898	1324117	2162236
1899	1324812	2161536
1900	1325502	2160826
1901	1326194	2160120
1902	1326880	2159406
1903	1327578	2158710
1904	1328270	2158002
1905	1328960	2157294
1906	1329648	2156582
1907	1330338	2155873
1908	1331031	2155169
1909	1331721	2154460
1910	1332410	2153749
1911	1333104	2153047
1912	1333801	2152350
1913	1334488	2151636
1914	1335176	2150923
1915	1335866	2150215
1916	1336568	2149526
1917	1337259	2148819
1918	1337949	2148109
1919	1338639	2147401
1920	1339332	2146696
1921	1340022	2145988
1922	1340711	2145277
1923	1341402	2144570
1924	1342091	2143860
1925	1342786	2143159
1926	1343474	2142447
1927	1344162	2141736
1928	1344848	2141021
1929	1345544	2140322
1930	1346231	2139609
1931	1346918	2138895
1932	1347604	2138180
1933	1348296	2137474
1934	1348991	2136774
1935	1349675	2136056
1936	1350362	2135343
1937	1351046	2134626
1938	1351746	2133933
1939	1352445	2133238
1940	1353134	2132528
1941	1353820	2131814
1942	1354518	2131118
1943	1355202	2130400
1944	1355886	2129683
1945	1356576	2128973
1946	1357263	2128261
1947	1357959	2127563
1948	1358649	2126854
1949	1359336	2126142
1950	1360021	2125425
1951	1360717	2124727
1952	1361403	2124013
1953	1362090	2123300
1954	1362777	2122587
1955	1363480	2121899
1956	1364171	2121192
1957	1364858	2120479
1958	1365543	2119763
1959	1366231	2119052
1960	1366933	2118363
1961	1367621	2117652
1962	1368314	2116949
1963	1369028	2116277
1964	1369797	2115691
1965	1370536	2115060
1966	1371233	2114362
1967	1371920	2113649
1968	1372615	2112949
1969	1373301	2112235
1970	1373985	2111518
1971	1374693	2110837
1972	1375434	2110208
1973	1376128	2109505
1974	1376818	2108797
1975	1377508	2108089
1976	1378197	2107380
1977	1378900	2106692
1978	1379595	2105991
1979	1380284	2105282
1980	1380975	2104576
1981	1381676	2103884
1982	1382367	2103178
1983	1383061	2102476
1984	1383746	2101761
1985	1384444	2101065
1986	1385136	2100360
1987	1385824	2099649
1988	1386514	2098941
1989	1387204	2098234
1990	1387902	2097538
1991	1388608	2096854
1992	1389298	2096146
1993	1389989	2095440
1994	1390694	2094755
1995	1391387	2094052
1996	1392079	2093347
1997	1392769	2092639
1998	1393479	2091961
1999	1394171	2091256
2000	1394861	2090550
2001	1395550	2089839
2002	1396237	2089127
2003	1396936	2088434
2004	1397625	2087724
2005	1398316	2087018
2006	1399008	2086314
2007	1399707	2085619
2008	1400398	2084913
2009	1401089	2084208
2010	1401781	2083503
2011	1402478	2082806
2012	1403175	2082109
2013	1403864	2081400
2014	1404555	2080693
2015	1405244	2079984
2016	1405939	2079285
2017	1406632	2078581
2018	1407317	2077867
2019	1408010	2077164
2020	1408711	2076472
2021	1409404	2075769
2022	1410095	2075064
2023	1410787	2074358
2024	1411486	2073665
2025	1412188	2072975
2026	1412879	2072270
2027	1413569	2071563
2028	1414261	2070858
2029	1414962	2070166
2030	1415652	2069460
2031	1416341	2068750
2032	1417113	2068163
2033	1417809	2067464
2034	1418499	2066756
2035	1419216	2066089
2036	1419985	2065497
2037	1420746	2064893
2038	1421433	2064180
2039	1422121	2063471
2040	1422808	2062758
2041	1423507	2062064
2042	1424193	2061350
2043	1424879	2060637
2044	1425570	2059931
2045	1426259	2059223
2046	1426957	2058526
2047	1427641	2057810
2048	1428329	2057100
2049	1429019	2056393
2050	1429712	2055690
2051	1430399	2054980
2052	1431084	2054265
2053	1431774	2053558
2054	1432471	2052859
2055	1433161	2052153
2056	1433855	2051451
2057	1434545	2050744
2058	1435279	2050100
2059	1435984	2049414
2060	1436670	2048702
2061	1437488	2048177
2062	1438200	2047501
2063	1438972	2046910
2064	1439720	2046285
2065	1440419	2045590
2066	1441131	2044914
2067	1441844	2044239
2068	1442535	2043533
2069	1443237	2042842
2070	1443922	2042129
2071	1444620	2041433
2072	1445316	2040734
2073	1446006	2040026
2074	1446693	2039314
2075	1447396	2038625
2076	1448089	2037923
2077	1448779	2037215
2078	1449471	2036511
2079	1450162	2035805
2080	1450874	2035128
2081	1451564	2034421
2082	1452254	2033714
2083	1452943	2033004
2084	1453644	2032313
2085	1454332	2031603
2086	1455037	2030916
2087	1455727	2030210
2088	1456433	2029525
2089	1457125	2028821
2090	1457817	2028115
2091	1458505	2027406
2092	1459193	2026696
2093	1459890	2025998
2094	1460593	2025309
2095	1461282	2024601
2096	1461970	2023891
2097	1462664	2023189
2098	1463352	2022479
2099	1464041	2021771
2100	1464732	2021066
2101	1465443	2020388
2102	1466133	2019680
2103	1466822	2018972
2104	1467510	2018262
2105	1468200	2017555
2106	1468892	2016851
2107	1469581	2016142
2108	1470268	2015431
2109	1470954	2014719
2110	1471652	2014023
2111	1472349	2013325
2112	1473037	2012616
2113	1473723	2011904
2114	1474427	2011216
2115	1475118	2010511
2116	1475807	2009802
2117	1476494	2009091
2118	1477180	2008380
2119	1477878	2007683
2120	1478566	2006974
2121	1479256	2006268
2122	1479943	2005557
2123	1480649	2004872
2124	1481335	2004160
2125	1482025	2003452
2126	1482715	2002746
2127	1483420	2002060
2128	1484110	2001353
2129	1484805	2000653
2130	1485494	1999944
2131	1486187	1999242
2132	1486881	1998541
2133	1487570	1997834
2134	1488263	1997130
2135	1488952	1996422
2136	1489650	1995727
2137	1490339	1995019
2138	1491029	1994312
2139	1491718	1993605
2140	1492419	1992912
2141	1493111	1992209
2142	1493796	1991495
2143	1494490	1990795
2144	1495229	1990153
2145	1495939	1989474
2146	1496627	1988765
2147	1497317	1988058
2148	1498005	1987349
2149	1498703	1986652
2150	1499389	1985941
2151	1500083	1985240
2152	1500773	1984534
2153	1501473	1983841
2154	1502162	1983133
2155	1502853	1982427
2156	1503542	1981721
2157	1504226	1981006
2158	1504926	1980313
2159	1505615	1979605
2160	1506306	1978901
2161	1506998	1978197
2162	1507698	1977503
2163	1508385	1976793
2164	1509075	1976087
2165	1509763	1975377
2166	1510463	1974685
2167	1511147	1973971
2168	1511835	1973262
2169	1512524	1972555
2170	1513220	1971856
2171	1513915	1971156
2172	1514603	1970448
2173	1515296	1969746
2174	1515985	1969038
2175	1516687	1968347
2176	1517376	1967640
2177	1518064	1966931
2178	1518757	1966230
2179	1519452	1965529
2180	1520145	1964828
2181	1520837	1964124
2182	1521525	1963416
2183	1522212	1962705
2184	1522914	1962015
2185	1523602	1961307
2186	1524292	1960601
2187	1524982	1959895
2188	1525692	1959214
2189	1526380	1958506
2190	1527068	1957798
2191	1527758	1957091
2192	1528456	1956396
2193	1529140	1955683
2194	1529830	1954976
2195	1530524	1954275
2196	1531211	1953566
2197	1531923	1952888
2198	1532614	1952184
2199	1533302	1951475
2200	1533993	1950771
2201	1534693	1950078
2202	1535379	1949367
2203	1536069	1948661
2204	1536849	1948070
2205	1537551	1947379
2206	1538245	1946677
2207	1538958	1946001
2208	1539646	1945293
2209	1540351	1944606
2210	1541042	1943902
2211	1541730	1943193
2212	1542421	1942488
2213	1543114	1941786
2214	1543815	1941094
2215	1544507	1940392
2216	1545199	1939689
2217	1545888	1938982
2218	1546592	1938293
2219	1547282	1937588
2220	1547973	1936883
2221	1548665	1936180
2222	1549436	1935576
2223	1550126	1934869
2224	1550818	1934167
2225	1551511	1933464
2226	1552197	1932754
2227	1552899	1932063
2228	1553589	1931357
2229	1554279	1930651
2230	1555014	1930002
2231	1555731	1929330
2232	1556424	1928627
2233	1557115	1927923
2234	1557805	1927217
2235	1558506	1926525
2236	1559197	1925821
2237	1559883	1925110
2238	1560574	1924406
2239	1561270	1923708
2240	1561965	1923008
2241	1562657	1922306
2242	1563345	1921597
2243	1564039	1920897
2244	1564737	1920201
2245	1565428	1919497
2246	1566117	1918789
2247	1566809	1918087
2248	1567510	1917395
2249	1568196	1916685
2250	1568885	1915978
2251	1569577	1915274
2252	1570268	1914570
2253	1570960	1913868
2254	1571649	1913161
2255	1572338	1912454
2256	1573031	1911751
2257	1573730	1911057
2258	1574419	1910351
2259	1575114	1909651
2260	1575802	1908944
2261	1576501	1908250
2262	1577189	1907542
2263	1577881	1906839
2264	1578571	1906133
2265	1579263	1905431
2266	1579952	1904724
2267	1580641	1904017
2268	1581329	1903310
2269	1582019	1902604
2270	1582716	1901907
2271	1583404	1901200
2272	1584092	1900492
2273	1584781	1899786
2274	1585489	1899102
2275	1586177	1898395
2276	1586870	1897693
2277	1587559	1896987
2278	1588249	1896282
2279	1588944	1895582
2280	1589633	1894876
2281	1590324	1894172
2282	1591010	1893462
2283	1591709	1892768
2284	1592404	1892069
2285	1593099	1891369
2286	1593788	1890664
2287	1594486	1889967
2288	1595172	1889258
2289	1595858	1888548
2290	1596543	1887837
2291	1597233	1887132
2292	1597928	1886433
2293	1598615	1885725
2294	1599304	1885019
2295	1599993	1884313
2296	1600691	1883617
2297	1601380	1882911
2298	1602068	1882204
2299	1602759	1881500
2300	1603459	1880807
2301	1604147	1880099
2302	1604841	1879399
2303	1605528	1878691
2304	1606222	1877990
2305	1606916	1877290
2306	1607607	1876586
2307	1608292	1875877
2308	1608983	1875172
2309	1609686	1874483
2310	1610374	1873776
2311	1611061	1873068
2312	1611754	1872366
2313	1612451	1871670
2314	1613141	1870965
2315	1613834	1870263
2316	1614541	1869578
2317	1615284	1868936
2318	1615981	1868239
2319	1616670	1867533
2320	1617363	1866831
2321	1618052	1866125
2322	1618753	1865434
2323	1619440	1864725
2324	1620129	1864020
2325	1620822	1863318
2326	1621519	1862622
2327	1622207	1861914
2328	1622896	1861209
2329	1623581	1860499
2330	1624287	1859812
2331	1624977	1859107
2332	1625667	1858403
2333	1626356	1857697
2334	1627045	1856991
2335	1627743	1856296
2336	1628433	1855591
2337	1629122	1854886
2338	1629811	1854180
2339	1630519	1853495
2340	1631206	1852789
2341	1631899	1852087
2342	1632587	1851381
2343	1633288	1850688
2344	1633979	1849985
2345	1634668	1849279
2346	1635357	1848573
2347	1636039	1847861
2348	1636740	1847168
2349	1637434	1846468
2350	1638122	1845762
2351	1638809	1845054
2352	1639505	1844356
2353	1640197	1843654
2354	1640887	1842949
2355	1641574	1842241
2356	1642278	1841554
2357	1642970	1840851
2358	1643659	1840146
2359	1644345	1839437
2360	1645036	1838734
2361	1645746	1838052
2362	1646435	1837346
2363	1647124	1836641
2364	1647815	1835938
2365	1648515	1835244
2366	1649203	1834538
2367	1649889	1833830
2368	1650580	1833126
2369	1651276	1832428
2370	1651975	1831734
2371	1652660	1831025
2372	1653349	1830319
2373	1654038	1829614
2374	1654735	1828917
2375	1655422	1828210
2376	1656111	1827505
2377	1656886	1826894
2378	1657580	1826195
2379	1658273	1825493
2380	1658993	1824823
2381	1659681	1824117
2382	1660383	1823425
2383	1661073	1822721
2384	1661761	1822015
2385	1662445	1821304
2386	1663134	1820599
2387	1663830	1819901
2388	1664523	1819200
2389	1665208	1818491
2390	1665894	1817783
2391	1666596	1817091
2392	1667285	1816387
2393	1667973	1815680
2394	1668666	1814979
2395	1669362	1814282
2396	1670051	1813577
2397	1670741	1812872
2398	1671428	1812165
2399	1672115	1811457
2400	1672821	1810772
2401	1673511	1810067
2402	1674205	1809368
2403	1674968	1808742
2404	1675691	1808074
2405	1676381	1807370
2406	1677071	1806666
2407	1677761	1805962
2408	1678459	1805266
2409	1679153	1804567
2410	1679838	1803858
2411	1680528	1803154
2412	1681222	1802454
2413	1681916	1801754
2414	1682606	1801050
2415	1683295	1800345
2416	1683983	1799639
2417	1684680	1798942
2418	1685371	1798240
2419	1686064	1797539
2420	1686754	1796835
2421	1687453	1796141
2422	1688143	1795437
2423	1688835	1794735
2424	1689524	1794031
2425	1690227	1793340
2426	1690913	1792633
2427	1691602	1791928
2428	1692293	1791225
2429	1692983	1790521
2430	1693678	1789823
2431	1694372	1789123
2432	1695060	1788417
2433	1695750	1787713
2434	1696453	1787023
2435	1697140	1786317
2436	1697830	1785612
2437	1698514	1784903
2438	1699216	1784211
2439	1699906	1783508
2440	1700594	1782802
2441	1701281	1782096
2442	1701972	1781393
2443	1702673	1780700
2444	1703363	1779997
2445	1704054	1779294
2446	1704747	1778594
2447	1705449	1777903
2448	1706147	1777208
2449	1706835	1776502
2450	1707527	1775800
2451	1708231	1775111
2452	1708922	1774408
2453	1709608	1773701
2454	1710295	1772995
2455	1710987	1772293
2456	1711696	1771609
2457	1712379	1770898
2458	1713070	1770195
2459	1713763	1769495
2460	1714458	1768797
2461	1715147	1768092
2462	1715843	1767395
2463	1716529	1766688
2464	1717228	1765993
2465	1717919	1765291
2466	1718609	1764587
2467	1719297	1763882
2468	1719985	1763177
2469	1720687	1762485
2470	1721374	1761778
2471	1722064	1761075
2472	1722752	1760370
2473	1723447	1759672
2474	1724136	1758967
2475	1724827	1758264
2476	1725516	1757561
2477	1726218	1756869
2478	1726911	1756169
2479	1727597	1755462
2480	1728289	1754761
2481	1728977	1754055
2482	1729676	1753361
2483	1730363	1752655
2484	1731053	1751951
2485	1731740	1751245
2486	1732437	1750548
2487	1733124	1749842
2488	1733813	1749138
2489	1734522	1748453
2490	1735263	1747802
2491	1735957	1747103
2492	1736666	1746419
2493	1737384	1745744
2494	1738075	1745041
2495	1738773	1744346
2496	1739460	1743640
2497	1740155	1742941
2498	1740847	1742240
2499	1741545	1741545
2500	1742236	1740843
2501	1742934	1740147
2502	1743623	1739443
2503	1744320	1738747
2504	1745017	1738050
2505	1745709	1737349
2506	1746398	1736646
2507	1747091	1735945
2508	1747789	1735250
2509	1748478	1734546
2510	1749169	1733844
2511	1749856	1733137
2512	1750559	1732448
2513	1751249	1731744
2514	1751949	1731051
2515	1752640	1730349
2516	1753336	1729651
2517	1754027	1728950
2518	1754715	1728245
2519	1755404	1727541
2520	1756094	1726837
2521	1756793	1726143
2522	1757485	1725442
2523	1758178	1724742
2524	1758865	1724036
2525	1759566	1723344
2526	1760259	1722644
2527	1760945	1721937
2528	1761638	1721236
2529	1762340	1720545
2530	1763029	1719841
2531	1763715	1719135
2532	1764401	1718428
2533	1765093	1717727
2534	1765793	1717033
2535	1766486	1716333
2536	1767175	1715630
2537	1767864	1714926
2538	1768561	1714229
2539	1769252	1713527
2540	1769943	1712825
2541	1770632	1712122
2542	1771338	1711434
2543	1772037	1710740
2544	1772729	1710039
2545	1773422	1709339
2546	1774114	1708638
2547	1774806	1707938
2548	1775497	1707235
2549	1776189	1706534
2550	1776944	1705894
2551	1777644	1705201
2552	1778335	1704499
2553	1779046	1703816
2554	1779736	1703113
2555	1780434	1702418
2556	1781127	1701718
2557	1781816	1701014
2558	1782507	1700312
2559	1783207	1699619
2560	1783900	1698919
2561	1784591	1698217
2562	1785276	1697510
2563	1785970	1696811
2564	1786670	1696118
2565	1787362	1695417
2566	1788050	1694712
2567	1788740	1694009
2568	1789436	1693312
2569	1790127	1692610
2570	1790816	1691906
2571	1791505	1691203
2572	1792202	1690507
2573	1792893	1689805
2574	1793579	1689099
2575	1794271	1688398
2576	1795015	1687746
2577	1795724	1687061
2578	1796413	1686357
2579	1797102	1685653
2580	1797791	1684950
2581	1798483	1684249
2582	1799169	1683543
2583	1799859	1682840
2584	1800547	1682136
2585	1801250	1681445
2586	1801938	1680741
2587	1802625	1680035
2588	1803315	1679333
2589	1804005	1678630
2590	1804700	1677932
2591	1805390	1677230
2592	1806081	1676527
2593	1806766	1675821
2594	1807468	1675129
2595	1808159	1674428
2596	1808847	1673723
2597	1809534	1673018
2598	1810232	1672323
2599	1810922	1671620
2600	1811613	1670919
2601	1812302	1670215
2602	1812989	1669510
2603	1813685	1668813
2604	1814373	1668109
2605	1815063	1667407
2606	1815752	1666703
2607	1816447	1666005
2608	1817133	1665299
2609	1817820	1664594
2610	1818510	1663891
2611	1819208	1663196
2612	1819901	1662497
2613	1820590	1661793
2614	1821278	1661089
2615	1821968	1660387
2616	1822666	1659691
2617	1823353	1658986
2618	1824043	1658284
2619	1824730	1657579
2620	1825438	1656893
2621	1826127	1656190
2622	1826816	1655487
2623	1827504	1654783
2624	1828211	1654096
2625	1828901	1653393
2626	1829591	1652691
2627	1830278	1651986
2628	1830968	1651284
2629	1831671	1650594
2630	1832362	1649892
2631	1833052	1649190
2632	1833742	1648487
2633	1834440	1647793
2634	1835134	1647094
2635	1835828	1646395
2636	1836525	1645699
2637	1837227	1645007
2638	1837914	1644303
2639	1838605	1643601
2640	1839297	1642901
2641	1839987	1642199
2642	1840687	1641506
2643	1841377	1640803
2644	1842069	1640103
2645	1842759	1639401
2646	1843455	1638704
2647	1844150	1638006
2648	1844838	1637302
2649	1845526	1636599
2650	1846224	1635903
2651	1846915	1635202
2652	1847602	1634497
2653	1848291	1633794
2654	1848984	1633095
2655	1849677	1632396
2656	1850365	1631692
2657	1851054	1630989
2658	1851742	1630285
2659	1852443	1629593
2660	1853136	1628894
2661	1853826	1628191
2662	1854553	1627522
2663	1855287	1626859
2664	1855985	1626163
2665	1856673	1625459
2666	1857360	1624755
2667	1858047	1624050
2668	1858744	1623354
2669	1859430	1622649
2670	1860119	1621945
2671	1860808	1621243
2672	1861505	1620547
2673	1862196	1619846
2674	1862884	1619142
2675	1863570	1618437
2676	1864267	1617741
2677	1864953	1617035
2678	1865657	1616346
2679	1866350	1615646
2680	1867038	1614942
2681	1867728	1614241
2682	1868413	1613535
2683	1869102	1612831
2684	1869790	1612128
2685	1870491	1611435
2686	1871181	1610733
2687	1871870	1610031
2688	1872560	1609329
2689	1873258	1608634
2690	1873949	1607933
2691	1874638	1607231
2692	1875322	1606524
2693	1876008	1605818
2694	1876704	1605122
2695	1877391	1604417
2696	1878078	1603713
2697	1878766	1603009
2698	1879464	1602315
2699	1880158	1601616
2700	1880843	1600910
2701	1881529	1600205
2702	1882223	1599507
2703	1882912	1598804
2704	1883601	1598101
2705	1884318	1597423
2706	1885142	1596835
2707	1885908	1596197
2708	1886620	1595513
2709	1887309	1594811
2710	1887997	1594107
2711	1888702	1593418
2712	1889393	1592717
2713	1890084	1592016
2714	1890776	1591316
2715	1891616	1590740
2716	1892644	1590322
2717	1893381	1589660
2718	1894109	1588989
2719	1894796	1588285
2720	1895519	1587610
2721	1896226	1586922
2722	1897083	1586360
2723	1897802	1585682
2724	1898493	1584980
2725	1899207	1584298
2726	1899894	1583593
2727	1900592	1582898
2728	1901281	1582195
2729	1901978	1581498
2730	1902669	1580797
2731	1903364	1580099
2732	1904051	1579394
2733	1904784	1578727
2734	1905620	1578146
2735	1906326	1577457
2736	1907016	1576754
2737	1907706	1576052
2738	1908395	1575349
2739	1909089	1574650
2740	1909781	1573949
2741	1910466	1573243
2742	1911154	1572539
2743	1911870	1571858
2744	1912565	1571160
2745	1913253	1570456
2746	1913940	1569751
2747	1914672	1569083
2748	1915385	1568400
2749	1916072	1567696
2750	1916759	1566990
2751	1917445	1566285
2752	1918137	1565584
2753	1918832	1564886
2754	1919524	1564185
2755	1920214	1563483
2756	1920945	1562815
2757	1921640	1562116
2758	1922331	1561414
2759	1923016	1560709
2760	1923701	1560003
2761	1924403	1559310
